ListingId,MarketplaceName,InvalidField
f2060e7c-618b-420a-8bc7-b23b0f297d97,EBAY,listing_price
d1451d25-7f2b-4f6b-8d3f-25d62519494a,EBAY,owner_email_address
c962cbfb-c05d-4d38-812f-ef2434b87020,AMAZON,listing_status
c5952e65-ee4f-4242-8a95-44e5d9a99d68,EBAY,owner_email_address
8be56da1-ef6e-42f0-a9dd-3d0da4c5faad,EBAY,owner_email_address
32409085-2e3c-4477-8e07-a4f177802118,AMAZON,upload_time
94d12290-7842-4083-9e37-75eaaa4e96e0,EBAY,upload_time
200b8a43-ea30-4c78-8cf4-b9f5ed6f6d7f,EBAY,listing_status
f9c191a1-7389-43be-8f82-2ab087eca5b3,AMAZON,listing_price
2a93f245-a010-4a37-bb63-dc52e85d2d2f,AMAZON,upload_time
83faedad-66f7-4c55-8924-76d6a8ac820d,AMAZON,owner_email_address
95b55231-1176-4fe3-85de-ec4061063036,AMAZON,listing_price
9e08c20a-6296-4e67-af2a-0ac20c5c61c2,EBAY,listing_price
ed924525-8eff-48df-8b40-0ed55be36042,AMAZON,listing_price
4afe55e8-536e-4a54-b3bc-af0d61f10eba,AMAZON,listing_price
f036eccf-c4d2-47ea-aca7-8ee62bbee8de,AMAZON,upload_time
6c4b5fb6-4f39-4494-974f-f99f0f7c4ab9,AMAZON,owner_email_address
104aefdd-f38e-4b1d-bad5-181c96a6fcf9,EBAY,owner_email_address
83474ff4-62f6-425d-b840-04312cc05ae8,AMAZON,owner_email_address
b803d96b-290c-42ad-a84b-48375523b1d2,EBAY,owner_email_address
faf4b5ab-5e8b-4dc3-9800-97bb92e49d77,EBAY,listing_status
df6edace-a94f-4e5f-bbdc-e48c654a504e,EBAY,owner_email_address
190c4be7-df18-4175-8641-f62f95f7c843,EBAY,listing_price
e8937c83-8666-45f1-924b-8d8572e9a51c,EBAY,listing_price
8276c009-aff4-45f7-b0b5-a47a44b20b68,AMAZON,owner_email_address
ecd7b14c-257e-4f8a-b900-f6e5259aa8f8,EBAY,listing_status
52e15e17-8bae-4683-9c94-335c82bdb764,AMAZON,upload_time
af108a38-917e-4b09-b534-80cc0950fef3,AMAZON,upload_time
5353bf62-6ea0-41ea-83a2-a2c69755b569,EBAY,upload_time
fc980476-d72b-44a1-ae2d-796502feecd5,AMAZON,upload_time
b0ce51ee-096c-4d28-a7cc-385ee25fd4c1,AMAZON,owner_email_address
1bc52089-e5f8-41a3-a1fd-5ef788217b4c,EBAY,upload_time
1e22a199-a146-4fba-aa62-3480a2102110,EBAY,owner_email_address
4c9ac33d-986e-4505-b9e9-bb35d7c336e1,AMAZON,listing_status
737a0fac-cf40-47b3-9507-f1cbdf4e480b,EBAY,listing_status
bc463b31-ac9e-4b59-8a2a-c2f7eac01a3e,AMAZON,upload_time
666c979c-bc25-4ff4-bffa-1fff4231593c,AMAZON,owner_email_address
e0cc0d93-0618-4604-a61f-b20d88c2fb15,EBAY,owner_email_address
272db2bd-2432-4a57-841f-6abdf29507b3,AMAZON,listing_price
9d88f0f5-01f0-4145-a41e-a8362705a496,EBAY,upload_time
74809fe7-8cbf-45ac-a074-3ffb87cc4311,EBAY,listing_status
08e31310-dd2f-49e5-ba16-c880e1f3d947,EBAY,upload_time
23b8b3e1-111e-4885-aaad-6d1ebef3aa31,EBAY,upload_time
5af97690-6228-4e47-9285-7c34ad8baf9b,EBAY,owner_email_address
9aa657ff-e7d1-4626-a6d9-639b1c6c3a9f,AMAZON,upload_time
25367922-9e8d-46d9-8d1e-4c61b0af5469,EBAY,listing_status
e92a29f9-4cf2-4c07-8248-aad2aca5b5ce,AMAZON,listing_status
365998e0-71b0-4353-a2e6-8f3cfc7c1f4d,AMAZON,listing_price
8f4ded85-0278-4840-aaf5-29cae2ede053,EBAY,listing_status
caeabe2e-2fd1-4564-9991-bbe871b9d333,EBAY,listing_status
bfdde0da-7d79-4fd3-8d17-e10d3e136b0f,EBAY,owner_email_address
1e003bb4-98d0-4be8-80cd-5312f946cbf8,EBAY,upload_time
35b1d1bd-97b1-4e94-8021-d0e49d503359,EBAY,listing_status
12e58578-03e9-4b42-832c-e19ce53d7867,AMAZON,owner_email_address
ec4774ec-dea3-4600-97d8-f242d5030d42,AMAZON,listing_status
0485cd1a-5676-41c7-bbba-e690d2d6be82,AMAZON,owner_email_address
ccd47022-3b9b-4d9f-91ad-6eb0751e69c1,AMAZON,listing_price
677b8171-06e0-4eae-9310-1ed954e16353,EBAY,listing_status
d9dd6e4d-6d8f-4b0f-bf6b-78e44d5de7e7,EBAY,listing_price
03a74774-b11c-4cd2-8285-e0147c2ef49d,EBAY,upload_time
07f41862-6445-44aa-b63d-f8970478d72d,EBAY,listing_status
d3666f9f-3386-4813-bd0c-30a9dfeaa52e,AMAZON,owner_email_address
272cba9d-f916-4547-b90b-059c1638908f,AMAZON,owner_email_address
4cf93a77-55f7-4cef-97ca-156e41ef7f9d,AMAZON,listing_status
53d874e9-53a0-46a4-b23a-eb9736048687,EBAY,listing_status
208b4460-cb5e-4ccd-a503-0042fd6970c2,EBAY,owner_email_address
710867b6-791a-4b40-8eed-18c33a6eb339,EBAY,listing_price
e47a8eb2-fd65-48c1-92c0-47dc545156cc,AMAZON,listing_status
f2449104-50ec-455f-ac32-4fcc734cbade,EBAY,upload_time
c7a26e30-104f-4695-8643-82cc003a5792,AMAZON,owner_email_address
0d72255e-f3ef-4335-bab4-a899f2f7117a,AMAZON,owner_email_address
6f451b57-2b0c-4ce5-858d-69bbff350ad7,EBAY,listing_price
246b936c-7c16-4b14-9ece-60ccdd578c24,EBAY,listing_status
00865bdf-ecfe-4856-a4dc-c8d83b80530a,EBAY,listing_price
ea86d3e3-cdc2-413d-aefc-83d3c43e2b36,AMAZON,upload_time
62949324-be7a-426e-9662-371673a270d2,AMAZON,upload_time
117e99fb-8ade-453d-8254-2445d03d48bd,EBAY,owner_email_address
2c067294-d462-4052-a5ae-64135b041abc,EBAY,listing_price
6ec09fbf-2dcc-4165-b53f-3fb0c685e0bb,EBAY,listing_price
f383fd65-318f-4429-b308-9e3e332c8ea0,AMAZON,upload_time
638d26ba-ff8c-4cd2-8813-71088bcbafea,AMAZON,listing_status
16777acb-d29e-4cee-ad29-34d4cf3e4853,EBAY,listing_status
b2a108ff-d29b-4a97-87c9-df959eede96b,EBAY,listing_status
80eb53b4-baed-40ee-ae11-5993f964860f,EBAY,upload_time
57380e71-e217-4eea-b6d2-2b87015179e3,AMAZON,owner_email_address
05bf14b6-1b08-45e1-bfb1-c076e5fd623a,EBAY,listing_price
dde245d1-5013-46b5-a90f-348465f002b6,AMAZON,listing_status
7230ae14-5e51-4ded-b571-190d36d6f52e,AMAZON,listing_status
8119a07f-06ca-42ef-aa0e-f25f27c66af1,AMAZON,listing_status
bc0212f8-302f-432e-a459-94e747e36f10,AMAZON,listing_price
6b6b538c-e7d8-4bdf-82af-97aa629e5775,AMAZON,listing_status
a7c5271e-ecae-48ce-80c3-df58b31c0502,EBAY,listing_status
7e5353c2-5214-4675-9f45-9a56fad1b92b,EBAY,listing_status
6609e233-3e57-4f5e-904d-9bb0cc9e32fa,AMAZON,listing_price
cc173e15-1a74-4aa4-82ac-e7bdb6a790a5,EBAY,upload_time
b2296d1c-3b9b-419a-bc69-45b5ac40c5ce,EBAY,listing_status
195ac42c-a781-4dc1-b551-81a341b96df2,EBAY,owner_email_address
9e605600-8743-4604-94dc-a207788d9b38,EBAY,owner_email_address
9ae08413-f6cd-4a1b-8694-5ef8e81c2f4b,EBAY,upload_time
d070bbc4-9d78-47b6-990f-6f4f53e62c66,EBAY,listing_price
eca3b14a-cecf-4da3-bb82-036990d15e32,EBAY,owner_email_address
5db655cc-b583-44fe-85b1-4c4462bd1482,EBAY,listing_price
570fe36a-0516-44e8-89ca-aa796db27bfa,EBAY,listing_status
6e2b1893-a078-48a7-a6ec-6ad47f9ee725,AMAZON,listing_price
3d37c80a-fb22-4003-98d5-e2e597abddda,EBAY,listing_status
2730d15a-bea3-4290-b003-5b4cbba11579,EBAY,upload_time
47661f96-6c7a-4e5f-aae6-07532c5a61d7,AMAZON,listing_price
bba0dc65-72d5-46cc-81bd-b75a6afffd97,AMAZON,owner_email_address
b24a2de7-5714-41b3-a3ce-8ea56f61db08,EBAY,owner_email_address
848671d4-7a1f-4b24-9901-d5483d881fa0,EBAY,listing_price
b2937623-5950-4415-bae9-070480b39e26,EBAY,upload_time
937c7d46-8763-4c6e-a253-ada398e87b52,AMAZON,listing_status
6ae1e460-35d3-4610-9f99-41d434d087a7,EBAY,owner_email_address
58cc9869-21ea-4e68-837e-ac311ad242b3,AMAZON,listing_status
95011ff5-d2c7-4ae5-9c72-1c3e3b637f14,EBAY,listing_price
ef22b65c-ded6-4aef-82d9-f2f2450e0390,EBAY,owner_email_address
98197cd7-2ec5-48f5-8b0a-7e3b736e17b8,AMAZON,listing_status
321573eb-689a-4dce-a9d3-6e74affdaa97,AMAZON,listing_price
d1aa326a-ff91-4bc5-9917-296a49995e6d,AMAZON,listing_price
f90604eb-b3d4-4c79-858e-62ab37c0e29b,EBAY,listing_price
78e4d82a-1c0c-414b-a06f-ffa5ceaac279,AMAZON,listing_price
275c1a8f-d5b0-47f9-b4d1-3e5c29663961,EBAY,listing_price
bd2a44b3-3915-4ce9-8acd-4530a21be5fa,EBAY,listing_price
d890c206-9efb-4bc4-af75-92516b0ce686,AMAZON,listing_status
cbed94e9-6676-4c25-9cc2-09a4a38decaf,EBAY,owner_email_address
7843ccc5-55c0-4626-aea1-27fd8c1a799b,AMAZON,owner_email_address
c06be29b-5c12-4be0-824f-87ca6572fe82,EBAY,listing_status
8d13cf80-497d-410b-8c9c-46e73e6d71ec,AMAZON,listing_price
a4f68e41-3fcc-4191-8eb4-2c90937b3c0d,AMAZON,listing_price
019ecffe-ada4-459d-8530-0c48131b21d5,AMAZON,owner_email_address
f09ea460-739c-44a3-bcb2-6c698ebf605f,EBAY,upload_time
4f31b36e-d660-4d43-acdb-4b6460f18b6d,EBAY,listing_status
c617ef9d-b20c-4782-b385-ce2aab6bee53,AMAZON,listing_price
7e7a4f8f-2dfa-4ade-a615-4791d74bd233,EBAY,owner_email_address
5a3deb3a-5a3d-453c-83b6-e865257d68c8,AMAZON,listing_price
2ddb32d7-6adb-4e57-abd7-40be632969ba,AMAZON,owner_email_address
87c43020-b702-4f04-b32e-afde680a3e1c,AMAZON,listing_price
17e8b759-4450-49d1-9e33-1e238457ac23,EBAY,listing_price
290c5b15-90b9-4d84-8b4b-0878171b6682,AMAZON,listing_status
93a0ac49-7cfa-4df9-af2e-01926048e123,AMAZON,upload_time
6966e2e2-438b-4d28-98fc-9bf7f93769c4,EBAY,listing_price
9326bff6-9ac9-490a-bd3d-7b0282b65759,EBAY,listing_price
e486ccfe-9486-4c8b-a474-ce462779a3d5,EBAY,owner_email_address
7441dc21-6f14-4c52-877a-543d25eb32bf,AMAZON,listing_price
614e88a8-2555-40e5-ad4a-da50524ba121,AMAZON,listing_status
adb4c24d-c003-42c9-8cb8-0dce31dd0cd7,AMAZON,owner_email_address
907d7e5a-bf82-49cc-b19b-90d0fda7cce2,AMAZON,listing_price
64bc079c-3553-4fb0-a330-48f661d69085,AMAZON,owner_email_address
e2dbdea0-f186-4626-a0e5-e21b49075063,EBAY,listing_price
d637c189-88ce-4621-bb41-8efa9118cc8d,AMAZON,listing_status
38948052-2ce1-4ba7-9018-44060a97d694,EBAY,owner_email_address
b1eb2a22-58e7-4dc9-976f-222ae7045cb9,AMAZON,listing_status
3cec571c-cab6-421d-9d63-1f2fdbe527cf,AMAZON,owner_email_address
f297b142-d1f5-4004-87dc-c766bc5fb104,EBAY,upload_time
b159c7cc-2e3b-451d-9734-4e0ee5309664,EBAY,listing_price
109dd263-daa7-4e78-a07f-cdf588cbc6f9,EBAY,owner_email_address
80bf6724-7d83-4f89-8b80-feeb0b451033,AMAZON,listing_status
e9970f7d-a2a1-418b-a12e-738feafb0725,AMAZON,listing_status
2137c45e-1fa0-4d73-b1a1-d158bb2f2160,AMAZON,listing_status
6d0b7df2-2d02-40b8-a51b-e98dd4331006,AMAZON,upload_time
a914e601-8e5a-47b5-adf7-90a7d6ac5419,AMAZON,listing_status
eaac1796-c0e9-413e-8d98-6ccdd908270e,EBAY,upload_time
7b24e358-2bd9-45a8-8358-b3ccf55cc31a,AMAZON,listing_price
f0ca9038-41de-4c92-9483-5ef676985672,AMAZON,listing_price
25f49210-0fc4-499c-80cf-d007f037a4cf,EBAY,listing_status
38333398-b16e-4055-9c61-35f67b631eb6,AMAZON,listing_price
e3e78cd6-2ff9-45d7-b012-b04d13f271fb,EBAY,owner_email_address
baac51a0-8406-45fa-935c-f171db31a734,AMAZON,listing_price
bc3f7741-3b27-40f9-84ab-f23bd4ba77cb,AMAZON,listing_status
ef7cc061-7ccf-4eef-b4d7-fcffd3772569,EBAY,listing_status
79790597-edbc-4dea-ab49-927356494504,EBAY,listing_status
d3d9e57b-e88d-4aad-9491-e5ed1324f901,AMAZON,upload_time
890aeafa-0468-467c-9b3f-c9f66e79a01c,EBAY,listing_status
07679b86-3847-4771-ba47-afb9d790c983,AMAZON,listing_status
1c39320b-2465-4e82-b263-650a47ef0b91,EBAY,listing_status
c57921f2-a994-4516-b04e-467d8af3214f,EBAY,owner_email_address
e7b25b42-fc60-44eb-b76d-b590b98777ef,EBAY,upload_time
a0371075-afee-4461-b546-89901d2531b7,AMAZON,listing_price
5d04ecc1-076c-4cc9-affb-71068fe86a9b,AMAZON,owner_email_address
a52e9118-4c2d-41a5-8f30-b9b9563b4c97,AMAZON,upload_time
987141ec-79bd-4945-943f-de5ed868629a,AMAZON,upload_time
de88b117-3cde-4928-b710-cc3402f530a4,EBAY,listing_status
a859b363-a737-4d8c-9f53-a3b5969f115a,AMAZON,listing_price
d54a98ca-8880-4f91-a121-424bc812c6df,EBAY,listing_price
e7996bf5-06a1-4f9a-a25b-a4b0507d937a,AMAZON,listing_price
6bf6d795-d067-4b0b-87c0-97095ae10ca5,EBAY,owner_email_address
496b578f-6063-464d-ac27-f6203a29f9d9,AMAZON,listing_price
d95a71b3-e739-4eb5-a1e9-64403690708b,AMAZON,listing_status
7c021160-1600-44c2-83d9-0f78f79f6f80,EBAY,owner_email_address
e46aeccd-a348-47ce-a924-7b634409974d,EBAY,owner_email_address
301717c7-8595-4b9f-a631-3224a428b533,AMAZON,listing_status
